country,continent,year,lifeExp,pop,gdpPercap
Rwanda,Africa,2004.0321766606176,43.413,7852401,785.6537648
Rwanda,Africa,2010.9351795222562,46.242,8860588,863.0884639
Sao Tome and Principe,Africa,1950.2826713483444,46.471,60011,879.5835855
Sao Tome and Principe,Africa,1960.3002297707994,48.945,61325,860.7369026
Sao Tome and Principe,Africa,1962.054291520869,51.893,65345,1071.551119
Sao Tome and Principe,Africa,1966.825309785605,54.425,70787,1384.840593
Sao Tome and Principe,Africa,1976.364021130557,56.48,76595,1532.985254
Sao Tome and Principe,Africa,1981.2323354920568,58.55,86796,1737.561657
Sao Tome and Principe,Africa,1985.200000956632,60.351,98593,1890.218117
Sao Tome and Principe,Africa,1984.851326809705,61.728,110812,1516.525457
Sao Tome and Principe,Africa,1992.4777860890106,62.742,125911,1428.777814
Sao Tome and Principe,Africa,1998.8312687790867,63.306,145608,1339.076036
Sao Tome and Principe,Africa,2005.5071377030622,64.337,170372,1353.09239
Sao Tome and Principe,Africa,2003.8304190808972,65.528,199579,1598.435089
Saudi Arabia,Asia,1953.3609636586887,39.875,4005677,6459.554823
Saudi Arabia,Asia,1956.2674256578164,42.868,4419650,8157.591248
Saudi Arabia,Asia,1963.0103577499988,45.914,4943029,11626.41975
Saudi Arabia,Asia,1969.2892721408562,49.901,5618198,16903.04886
Saudi Arabia,Asia,1969.2807164818425,53.886,6472756,24837.42865
Saudi Arabia,Asia,1974.3859716148283,58.69,8128505,34167.7626
Saudi Arabia,Asia,1979.5886680574047,63.012,11254672,33693.17525
Saudi Arabia,Asia,1991.7230387751406,66.295,14619745,21198.26136
Saudi Arabia,Asia,1992.2847492862675,68.768,16945857,24841.61777
Saudi Arabia,Asia,1999.6047400686934,70.533,21229759,20586.69019
Saudi Arabia,Asia,1997.3509208090068,71.626,24501530,19014.54118
Saudi Arabia,Asia,2007.2824487178555,72.777,27601038,21654.83194
Senegal,Africa,1956.523359638134,37.278,2755589,1450.356983
Senegal,Africa,1961.4191827975246,39.329,3054547,1567.653006
Senegal,Africa,1957.5283680199855,41.454,3430243,1654.988723
Senegal,Africa,1969.629888936112,43.563,3965841,1612.404632
Senegal,Africa,1976.2661092837075,45.815,4588696,1597.712056
Senegal,Africa,1981.7786767696423,48.879,5260855,1561.769116
Senegal,Africa,1983.1537576673393,52.379,6147783,1518.479984
Senegal,Africa,1987.819011163834,55.769,7171347,1441.72072
Senegal,Africa,1996.2580980895968,58.196,8307920,1367.899369
Senegal,Africa,1995.0282615518288,60.187,9535314,1392.368347
Senegal,Africa,2002.8170043383975,61.6,10870037,1519.635262
Senegal,Africa,2009.7839822141887,63.062,12267493,1712.472136
Serbia,Europe,1950.7811216114678,57.996,6860147,3581.459448
Serbia,Europe,1959.2315858649258,61.685,7271135,4981.090891
Serbia,Europe,1964.9423022755839,64.531,7616060,6289.629157
Serbia,Europe,1967.0920267630397,66.914,7971222,7991.707066
Serbia,Europe,1971.614143633327,68.7,8313288,10522.06749
Serbia,Europe,1976.4269185036858,70.3,8686367,12980.66956
Serbia,Europe,1977.246625288663,70.162,9032824,15181.0927
Serbia,Europe,1988.596271682899,71.218,9230783,15870.87851
Serbia,Europe,1993.2412478333845,71.659,9826397,9325.068238
Serbia,Europe,1997.9412507091247,72.232,10336594,7914.320304
Serbia,Europe,2004.446923487092,73.213,10111559,7236.075251
Serbia,Europe,2009.6009176958019,74.002,10150265,9786.534714
Sierra Leone,Africa,1952.1259067972073,30.331,2143249,879.7877358
Sierra Leone,Africa,1957.0212359655263,31.57,2295678,1004.484437
Sierra Leone,Africa,1959.4684816777012,32.767,2467895,1116.639877
Sierra Leone,Africa,1963.286959163512,34.113,2662190,1206.043465
Sierra Leone,Africa,1972.836258059445,35.4,2879013,1353.759762
Sierra Leone,Africa,1974.151258308766,36.788,3140897,1348.285159
Sierra Leone,Africa,1980.6377747746546,38.445,3464522,1465.010784
Sierra Leone,Africa,1983.6617655176485,40.006,3868905,1294.447788
Sierra Leone,Africa,1994.3798094736874,38.333,4260884,1068.696278
Sierra Leone,Africa,1996.7941279543832,39.897,4578212,574.6481576
Sierra Leone,Africa,1999.9052866822046,41.012,5359092,699.489713
Sierra Leone,Africa,2003.0805505881067,42.568,6144562,862.5407561
Singapore,Asia,1949.0812179538113,60.396,1127000,2315.138227
Singapore,Asia,1958.1687616863198,63.179,1445929,2843.104409
Singapore,Asia,1962.3475342448776,65.798,1750200,3674.735572
Singapore,Asia,1962.0596462557328,67.946,1977600,4977.41854
Singapore,Asia,1970.6830990699852,69.521,2152400,8597.756202
Singapore,Asia,1977.4571416541012,70.795,2325300,11210.08948
Singapore,Asia,1983.357938844415,71.76,2651869,15169.16112
Singapore,Asia,1987.3474265374034,73.56,2794552,18861.53081
Singapore,Asia,1994.9399072761566,75.788,3235865,24769.8912
Singapore,Asia,1996.9424990824418,77.158,3802309,33519.4766
Singapore,Asia,1998.0581981789765,78.77,4197776,36023.1054
Singapore,Asia,2008.8409259666378,79.972,4553009,47143.17964
Slovak Republic,Europe,1952.292497180246,64.36,3558137,5074.659104
Slovak Republic,Europe,1961.3896507087452,67.45,3844277,6093.26298
Slovak Republic,Europe,1960.3732875257185,70.33,4237384,7481.107598
Slovak Republic,Europe,1970.0619058970174,70.98,4442238,8412.902397
Slovak Republic,Europe,1968.2320685389918,70.35,4593433,9674.167626
Slovak Republic,Europe,1978.2503354491635,70.45,4827803,10922.66404
Slovak Republic,Europe,1981.9564483578406,70.8,5048043,11348.54585
Slovak Republic,Europe,1989.9493270261644,71.08,5199318,12037.26758
Slovak Republic,Europe,1992.6583606248669,71.38,5302888,9498.467723
Slovak Republic,Europe,1997.8817604150129,72.71,5383010,12126.23065
Slovak Republic,Europe,2000.521005615631,73.8,5410052,13638.77837
Slovak Republic,Europe,2003.5259172200488,74.663,5447502,18678.31435
Slovenia,Europe,1956.8732744535293,65.57,1489518,4215.041741
Slovenia,Europe,1956.628224529078,67.85,1533070,5862.276629
Slovenia,Europe,1965.6474617688636,69.15,1582962,7402.303395
Slovenia,Europe,1965.0368866952672,69.18,1646912,9405.489397
Slovenia,Europe,1970.6207110402438,69.82,1694510,12383.4862
Slovenia,Europe,1972.0726537354076,70.97,1746919,15277.03017
Slovenia,Europe,1981.8368326830296,71.063,1861252,17866.72175
Slovenia,Europe,1987.807961653442,72.25,1945870,18678.53492
Slovenia,Europe,1989.434055119163,73.64,1999210,14214.71681
Slovenia,Europe,1999.8025803280802,75.13,2011612,17161.10735
Slovenia,Europe,2000.8064959864103,76.66,2011497,20660.01936
Slovenia,Europe,2007.5894395028765,77.926,2009245,25768.25759
Somalia,Africa,1953.832659749143,32.978,2526994,1135.749842
Somalia,Africa,1961.4475569288486,34.977,2780415,1258.147413
Somalia,Africa,1957.4029626490133,36.981,3080153,1369.488336
Somalia,Africa,1969.344790876783,38.977,3428839,1284.73318
Somalia,Africa,1972.3744788891365,40.973,3840161,1254.576127
Somalia,Africa,1977.1002350725944,41.974,4353666,1450.992513
Somalia,Africa,1979.9465761262215,42.955,5828892,1176.807031
Somalia,Africa,1989.2652292212379,44.501,6921858,1093.244963
Somalia,Africa,1987.293033214883,39.658,6099799,926.9602964
Somalia,Africa,1998.0067732792604,43.795,6633514,930.5964284
Somalia,Africa,2000.8586831510113,45.936,7753310,882.0818218
Somalia,Africa,2009.5462913560339,48.159,9118773,926.1410683
South Africa,Africa,1947.1757396739604,45.009,14264935,4725.295531
South Africa,Africa,1956.7201860150108,47.985,16151549,5487.104219
South Africa,Africa,1962.9607610783717,49.951,18356657,5768.729717
South Africa,Africa,1962.8901475030211,51.927,20997321,7114.477971
South Africa,Africa,1971.3483802652358,53.696,23935810,7765.962636
South Africa,Africa,1981.1552754030313,55.527,27129932,8028.651439
South Africa,Africa,1985.5721449890177,58.161,31140029,8568.266228
South Africa,Africa,1990.0187331906834,60.834,35933379,7825.823398
South Africa,Africa,1995.0139932116583,61.888,39964159,7225.069258
South Africa,Africa,1997.3772788675758,60.236,42835005,7479.188244
South Africa,Africa,1997.567702419091,53.365,44433622,7710.946444
South Africa,Africa,2011.9193975689118,49.339,43997828,9269.657808
Spain,Europe,1955.8726827100452,64.94,28549870,3834.034742
Spain,Europe,1957.3847538317073,66.66,29841614,4564.80241
Spain,Europe,1959.968073746199,69.69,31158061,5693.843879
Spain,Europe,1964.5193215492725,71.44,32850275,7993.512294
Spain,Europe,1967.5627244066673,73.06,34513161,10638.75131
Spain,Europe,1978.4588505114882,74.39,36439000,13236.92117
Spain,Europe,1984.7958600580157,76.3,37983310,13926.16997
Spain,Europe,1983.8363163771237,76.9,38880702,15764.98313
Spain,Europe,1996.6713074157753,77.57,39549438,18603.06452
Spain,Europe,1997.4356894265422,78.77,39855442,20445.29896
Spain,Europe,2006.399476151647,79.78,40152517,24835.47166
Spain,Europe,2006.7561609450383,80.941,40448191,28821.0637
Sri Lanka,Asia,1951.5541710233792,57.593,7982342,1083.53203
Sri Lanka,Asia,1961.077929195165,61.456,9128546,1072.546602
Sri Lanka,Asia,1965.949754898002,62.192,10421936,1074.47196
Sri Lanka,Asia,1967.1633771778995,64.266,11737396,1135.514326
Sri Lanka,Asia,1971.3710654618185,65.042,13016733,1213.39553
Sri Lanka,Asia,1977.7031494087837,65.949,14116836,1348.775651
Sri Lanka,Asia,1977.7199901896668,68.757,15410151,1648.079789
Sri Lanka,Asia,1983.994983026183,69.011,16495304,1876.766827
Sri Lanka,Asia,1988.3166110460656,70.379,17587060,2153.739222
Sri Lanka,Asia,1993.6812841963376,70.457,18698655,2664.477257
Sri Lanka,Asia,1997.4506935312124,70.815,19576783,3015.378833
Sri Lanka,Asia,2004.3493471499037,72.396,20378239,3970.095407
Sudan,Africa,1953.1844843217,38.635,8504667,1615.991129
Sudan,Africa,1954.9593669158526,39.624,9753392,1770.337074
Sudan,Africa,1959.5753649655499,40.87,11183227,1959.593767
Sudan,Africa,1970.3652408325468,42.858,12716129,1687.997641
Sudan,Africa,1976.4211719691448,45.083,14597019,1659.652775
Sudan,Africa,1981.6457420658876,47.8,17104986,2202.988423
Sudan,Africa,1977.591920370108,50.338,20367053,1895.544073
Sudan,Africa,1983.2475231477094,51.744,24725960,1507.819159
Sudan,Africa,1993.4016781103094,53.556,28227588,1492.197043
Sudan,Africa,1995.928540183845,55.373,32160729,1632.210764
Sudan,Africa,1997.8702525890433,56.369,37090298,1993.398314
Sudan,Africa,2003.4970828477526,58.556,42292929,2602.394995
Swaziland,Africa,1950.2872752202898,41.407,290243,1148.376626
Swaziland,Africa,1960.4037710480923,43.424,326741,1244.708364
Swaziland,Africa,1960.584073410898,44.992,370006,1856.182125
Swaziland,Africa,1970.9293573458688,46.633,420690,2613.101665
Swaziland,Africa,1971.4637118664923,49.552,480105,3364.836625
Swaziland,Africa,1981.9554975217038,52.537,551425,3781.410618
Swaziland,Africa,1986.41399561342,55.561,649901,3895.384018
Swaziland,Africa,1982.7674316583004,57.678,779348,3984.839812
Swaziland,Africa,1992.507891877938,58.474,962344,3553.0224
Swaziland,Africa,2001.3502081362492,54.289,1054486,3876.76846
Swaziland,Africa,2000.6418675814518,43.869,1130269,4128.116943
Swaziland,Africa,2009.948377517155,39.613,1133066,4513.480643
Sweden,Europe,1952.8547811887377,71.86,7124673,8527.844662
Sweden,Europe,1954.4787890114328,72.49,7363802,9911.878226
Sweden,Europe,1962.570504039162,73.37,7561588,12329.44192
Sweden,Europe,1967.5999676032375,74.16,7867931,15258.29697
Sweden,Europe,1974.685414709722,74.72,8122293,17832.02464
Sweden,Europe,1977.7385090431849,75.44,8251648,18855.72521
Sweden,Europe,1986.1242092838959,76.42,8325260,20667.38125
Sweden,Europe,1982.493465554183,77.19,8421403,23586.92927
Sweden,Europe,1992.3139256814934,78.16,8718867,23880.01683
Sweden,Europe,1993.0777887570473,79.39,8897619,25266.59499
Sweden,Europe,2005.2905259597417,80.04,8954175,29341.63093
Sweden,Europe,2008.7489900357355,80.884,9031088,33859.74835
Switzerland,Europe,1948.4938615202523,69.62,4815000,14734.23275
Switzerland,Europe,1956.468051947483,70.56,5126000,17909.48973
Switzerland,Europe,1962.5489731280843,71.32,5666000,20431.0927
Switzerland,Europe,1969.5420550295873,72.77,6063000,22966.14432
Switzerland,Europe,1974.4855702300094,73.78,6401400,27195.11304
Switzerland,Europe,1981.54053902825,75.39,6316424,26982.29052
Switzerland,Europe,1981.182123717697,76.21,6468126,28397.71512
Switzerland,Europe,1986.3986383177116,77.41,6649942,30281.70459
Switzerland,Europe,1993.612104318296,78.03,6995447,31871.5303
Switzerland,Europe,1998.4303969293883,79.37,7193761,32135.32301
Switzerland,Europe,2003.3308032685163,80.62,7361757,34480.95771
Switzerland,Europe,2008.9556027802903,81.701,7554661,37506.41907
Syria,Asia,1950.6866878837927,45.883,3661549,1643.485354
Syria,Asia,1957.1029609810964,48.284,4149908,2117.234893
Syria,Asia,1957.218332014531,50.305,4834621,2193.037133
Syria,Asia,1968.6044633918905,53.655,5680812,1881.923632
Syria,Asia,1976.2561383320285,57.296,6701172,2571.423014
Syria,Asia,1977.5984827018974,61.195,7932503,3195.484582
Syria,Asia,1985.080509910202,64.59,9410494,3761.837715
Syria,Asia,1984.0202110373555,66.974,11242847,3116.774285
Syria,Asia,1992.3184248682576,69.249,13219062,3340.542768
Syria,Asia,2001.2778426236894,71.527,15081016,4014.238972
Syria,Asia,1998.6606106161237,73.053,17155814,4090.925331
Syria,Asia,2008.0332114626663,74.143,19314747,4184.548089
Taiwan,Asia,1948.9019432104851,58.5,8550362,1206.947913
Taiwan,Asia,1952.5871922248546,62.4,10164215,1507.86129
Taiwan,Asia,1958.2439460578735,65.2,11918938,1822.879028
Taiwan,Asia,1969.692516067256,67.5,13648692,2643.858681
Taiwan,Asia,1975.4099825464984,69.39,15226039,4062.523897
Taiwan,Asia,1977.9324973693326,70.59,16785196,5596.519826
Taiwan,Asia,1980.5721348960103,72.16,18501390,7426.354774
Taiwan,Asia,1988.1434350034065,73.4,19757799,11054.56175
Taiwan,Asia,1991.4746504032018,74.26,20686918,15215.6579
Taiwan,Asia,1993.422502959439,75.25,21628605,20206.82098
Taiwan,Asia,2006.5092731236075,76.99,22454239,23235.42329
Taiwan,Asia,2006.695324913862,78.4,23174294,28718.27684
Tanzania,Africa,1955.912843137466,41.215,8322925,716.6500721
Tanzania,Africa,1959.6041132522669,42.974,9452826,698.5356073
Tanzania,Africa,1966.4212481647787,44.246,10863958,722.0038073
Tanzania,Africa,1969.0470271525858,45.757,12607312,848.2186575
Tanzania,Africa,1968.8654188288444,47.62,14706593,915.9850592
Tanzania,Africa,1979.509626757864,49.919,17129565,962.4922932
Tanzania,Africa,1979.7150950165699,50.608,19844382,874.2426069
Tanzania,Africa,1986.3118054752313,51.535,23040630,831.8220794
Tanzania,Africa,1994.6345340772984,50.44,26605473,825.682454
Tanzania,Africa,1995.6065530871347,48.466,30686889,789.1862231
Tanzania,Africa,2001.5815989250987,49.651,34593779,899.0742111
Tanzania,Africa,2007.065115656387,52.517,38139640,1107.482182
Thailand,Asia,1955.5317536978791,50.848,21289402,757.7974177
Thailand,Asia,1957.4953978043882,53.63,25041917,793.5774148
Thailand,Asia,1959.634336043653,56.061,29263397,1002.199172
Thailand,Asia,1971.3827344640101,58.285,34024249,1295.46066
Thailand,Asia,1976.478886970067,60.405,39276153,1524.358936
Thailand,Asia,1978.9881563738002,62.494,44148285,1961.224635
Thailand,Asia,1986.1743230123564,64.597,48827160,2393.219781
Thailand,Asia,1991.7509531848561,66.084,52910342,2982.653773
Thailand,Asia,1996.0128915162534,67.298,56667095,4616.896545
Thailand,Asia,1996.859660490149,67.521,60216677,5852.625497
Thailand,Asia,2006.627599397337,68.564,62806748,5913.187529
Thailand,Asia,2009.1719990300496,70.616,65068149,7458.396327
Togo,Africa,1950.8852530807167,38.596,1219113,859.8086567
Togo,Africa,1956.6591277349464,41.208,1357445,925.9083202
Togo,Africa,1958.7348083351242,43.922,1528098,1067.53481
Togo,Africa,1969.859413532213,46.769,1735550,1477.59676
Togo,Africa,1973.8158140364592,49.759,2056351,1649.660188
Togo,Africa,1975.9886335814633,52.887,2308582,1532.776998
Togo,Africa,1984.38776729972,55.471,2644765,1344.577953
Togo,Africa,1983.0404068976827,56.941,3154264,1202.201361
Togo,Africa,1994.6990069329709,58.061,3747553,1034.298904
Togo,Africa,2000.3159677407846,58.39,4320890,982.2869243
Togo,Africa,2001.2629792512616,57.561,4977378,886.2205765
Togo,Africa,2003.3000834549505,58.42,5701579,882.9699438
Trinidad and Tobago,Americas,1948.8122155958222,59.1,662850,3023.271928
Trinidad and Tobago,Americas,1953.5480093877918,61.8,764900,4100.3934
Trinidad and Tobago,Americas,1963.3560775666467,64.9,887498,4997.523971
Trinidad and Tobago,Americas,1967.6714897616787,65.4,960155,5621.368472
Trinidad and Tobago,Americas,1976.0816684623296,65.9,975199,6619.551419
Trinidad and Tobago,Americas,1972.3335994186946,68.3,1039009,7899.554209
Trinidad and Tobago,Americas,1983.5104893377356,68.832,1116479,9119.528607
Trinidad and Tobago,Americas,1985.6007065345534,69.582,1191336,7388.597823
Trinidad and Tobago,Americas,1994.4027384797892,69.862,1183669,7370.990932
Trinidad and Tobago,Americas,1996.911765733797,69.465,1138101,8792.573126
Trinidad and Tobago,Americas,2000.8621675946172,68.976,1101832,11460.60023
Trinidad and Tobago,Americas,2004.8019471152159,69.819,1056608,18008.50924
Tunisia,Africa,1951.6811186715954,44.6,3647735,1468.475631
Tunisia,Africa,1955.421486249761,47.1,3950849,1395.232468
Tunisia,Africa,1966.242559829695,49.579,4286552,1660.30321
Tunisia,Africa,1963.597679214304,52.053,4786986,1932.360167
Tunisia,Africa,1976.2235535212221,55.602,5303507,2753.285994
Tunisia,Africa,1973.901684154077,59.837,6005061,3120.876811
Tunisia,Africa,1986.61819291406,64.048,6734098,3560.233174
Tunisia,Africa,1986.2950804303869,66.894,7724976,3810.419296
Tunisia,Africa,1987.1615577056834,70.001,8523077,4332.720164
Tunisia,Africa,1999.4668403124306,71.973,9231669,4876.798614
Tunisia,Africa,2002.3218669337173,73.042,9770575,5722.895655
Tunisia,Africa,2002.2762423769423,73.923,10276158,7092.923025
Turkey,Europe,1947.6648400516813,43.585,22235677,1969.10098
Turkey,Europe,1953.110319660133,48.079,25670939,2218.754257
Turkey,Europe,1960.0733088847423,52.098,29788695,2322.869908
Turkey,Europe,1969.6338958943957,54.336,33411317,2826.356387
Turkey,Europe,1976.9809994603727,57.005,37492953,3450.69638
Turkey,Europe,1975.0066955628727,59.507,42404033,4269.122326
Turkey,Europe,1977.5211222706846,61.036,47328791,4241.356344
Turkey,Europe,1987.921473076911,63.108,52881328,5089.043686
Turkey,Europe,1987.913300538149,66.146,58179144,5678.348271
Turkey,Europe,1995.0370288109202,68.835,63047647,6601.429915
Turkey,Europe,2005.3191110201665,70.845,67308928,6508.085718
Turkey,Europe,2005.8262654855482,71.777,71158647,8458.276384
Uganda,Africa,1955.8356624925457,39.978,5824797,734.753484
Uganda,Africa,1957.6874682370922,42.571,6675501,774.3710692
Uganda,Africa,1959.336880269426,45.344,7688797,767.2717398
Uganda,Africa,1964.1182449071832,48.051,8900294,908.9185217
Uganda,Africa,1970.0225047820195,51.016,10190285,950.735869
Uganda,Africa,1975.5480338656835,50.35,11457758,843.7331372
Uganda,Africa,1984.9062590618532,49.849,12939400,682.2662268
Uganda,Africa,1988.341015944207,51.509,15283050,617.7244065
Uganda,Africa,1992.5346272844497,48.825,18252190,644.1707969
Uganda,Africa,1999.4012424059677,44.578,21210254,816.559081
Uganda,Africa,2001.3903031160496,47.813,24739869,927.7210018
Uganda,Africa,2005.6510016450623,51.542,29170398,1056.380121
United Kingdom,Europe,1947.429042093517,69.18,50430000,9979.508487
United Kingdom,Europe,1960.6174258947613,70.42,51430000,11283.17795
United Kingdom,Europe,1962.1495211453578,70.76,53292000,12477.17707
United Kingdom,Europe,1971.5339108500607,71.36,54959000,14142.85089
United Kingdom,Europe,1967.0151304793744,72.01,56079000,15895.11641
United Kingdom,Europe,1972.05381823224,72.76,56179000,17428.74846
United Kingdom,Europe,1986.8745145487142,74.04,56339704,18232.42452
United Kingdom,Europe,1984.0140692985592,75.007,56981620,21664.78767
United Kingdom,Europe,1988.1383428149911,76.42,57866349,22705.09254
United Kingdom,Europe,1998.613952270745,77.218,58808266,26074.53136
United Kingdom,Europe,1999.9580446436782,78.471,59912431,29478.99919
United Kingdom,Europe,2003.4963836583722,79.425,60776238,33203.26128
United States,Americas,1947.524531330665,68.44,157553000,13990.48208
United States,Americas,1958.4170830855344,69.49,171984000,14847.12712
United States,Americas,1966.7119417824922,70.21,186538000,16173.14586
United States,Americas,1968.7168625279103,70.76,198712000,19530.36557
United States,Americas,1975.7887974095015,71.34,209896000,21806.03594
United States,Americas,1981.1309168461264,73.38,220239000,24072.63213
United States,Americas,1985.898521105809,74.65,232187835,25009.55914
United States,Americas,1989.0230675674334,75.02,242803533,29884.35041
United States,Americas,1996.5673003408522,76.09,256894189,32003.93224
United States,Americas,1997.1743109409624,76.81,272911760,35767.43303
United States,Americas,2006.4258939280894,77.31,287675526,39097.09955
United States,Americas,2008.984987132073,78.242,301139947,42951.65309
Uruguay,Americas,1952.8259203863602,66.071,2252965,5716.766744
Uruguay,Americas,1955.349685320188,67.044,2424959,6150.772969
Uruguay,Americas,1966.0761424737518,68.253,2598466,5603.357717
Uruguay,Americas,1964.7571972197154,68.468,2748579,5444.61962
Uruguay,Americas,1973.504739205363,68.673,2829526,5703.408898
Uruguay,Americas,1972.7548730969397,69.481,2873520,6504.339663
Uruguay,Americas,1986.4811470625846,70.805,2953997,6920.223051
Uruguay,Americas,1984.181251504715,71.918,3045153,7452.398969
Uruguay,Americas,1995.9813530240424,72.752,3149262,8137.004775
Uruguay,Americas,2001.6411811543992,74.223,3262838,9230.240708
Uruguay,Americas,1997.5783488973361,75.307,3363085,7727.002004
Uruguay,Americas,2009.4712109248746,76.384,3447496,10611.46299
Venezuela,Americas,1948.3622286071916,55.088,5439568,7689.799761
Venezuela,Americas,1952.668611016748,57.907,6702668,9802.466526
Venezuela,Americas,1966.927552984383,60.77,8143375,8422.974165
Venezuela,Americas,1962.6805855211826,63.479,9709552,9541.474188
Venezuela,Americas,1970.5030233419263,65.712,11515649,10505.25966
Venezuela,Americas,1974.5846592445093,67.456,13503563,13143.95095
Venezuela,Americas,1979.8089260466315,68.557,15620766,11152.41011
Venezuela,Americas,1984.9715035389636,70.19,17910182,9883.584648
Venezuela,Americas,1988.1598888795706,71.15,20265563,10733.92631
Venezuela,Americas,1994.67451392965,72.146,22374398,10165.49518
Venezuela,Americas,2000.598321160157,72.766,24287670,8605.047831
Venezuela,Americas,2003.736860572012,73.747,26084662,11415.80569
Vietnam,Asia,1948.1295128996605,40.412,26246839,605.0664917
Vietnam,Asia,1953.1082751466283,42.887,28998543,676.2854478
Vietnam,Asia,1962.6552459410073,45.363,33796140,772.0491602
Vietnam,Asia,1970.7713611765644,47.838,39463910,637.1232887
Vietnam,Asia,1972.6773159394113,50.254,44655014,699.5016441
Vietnam,Asia,1974.2752449293523,55.764,50533506,713.5371196
Vietnam,Asia,1984.146286723622,58.816,56142181,707.2357863
Vietnam,Asia,1989.8818554436466,62.82,62826491,820.7994449
Vietnam,Asia,1991.4116080455956,67.662,69940728,989.0231487
Vietnam,Asia,1993.4426986644248,70.672,76048996,1385.896769
Vietnam,Asia,2002.726795292586,73.017,80908147,1764.456677
Vietnam,Asia,2010.3621958668368,74.249,85262356,2441.576404
West Bank and Gaza,Asia,1955.1971678026887,43.16,1030585,1515.592329
West Bank and Gaza,Asia,1959.9555134387163,45.671,1070439,1827.067742
West Bank and Gaza,Asia,1966.9045111220062,48.127,1133134,2198.956312
West Bank and Gaza,Asia,1965.7326345527958,51.631,1142636,2649.715007
West Bank and Gaza,Asia,1971.4815442185795,56.532,1089572,3133.409277
West Bank and Gaza,Asia,1979.0706121986757,60.765,1261091,3682.831494
West Bank and Gaza,Asia,1977.8867170775554,64.406,1425876,4336.032082
West Bank and Gaza,Asia,1982.6371953587598,67.046,1691210,5107.197384
West Bank and Gaza,Asia,1991.5356908861663,69.718,2104779,6017.654756
West Bank and Gaza,Asia,1992.623556565152,71.096,2826046,7110.667619
West Bank and Gaza,Asia,1997.1864548702379,72.37,3389578,4515.487575
West Bank and Gaza,Asia,2009.733317675695,73.422,4018332,3025.349798
"Yemen, Rep.",Asia,1949.6627256011236,32.548,4963829,781.7175761
"Yemen, Rep.",Asia,1956.0002982182014,33.97,5498090,804.8304547
"Yemen, Rep.",Asia,1962.341468905462,35.18,6120081,825.6232006
"Yemen, Rep.",Asia,1970.7869960114897,36.984,6740785,862.4421463
"Yemen, Rep.",Asia,1967.0846601090586,39.848,7407075,1265.047031
"Yemen, Rep.",Asia,1980.3012195584379,44.175,8403990,1829.765177
"Yemen, Rep.",Asia,1978.302179449517,49.113,9657618,1977.55701
"Yemen, Rep.",Asia,1987.730122956178,52.922,11219340,1971.741538
"Yemen, Rep.",Asia,1990.5474588702562,55.599,13367997,1879.496673
"Yemen, Rep.",Asia,1996.4353268473142,58.02,15826497,2117.484526
"Yemen, Rep.",Asia,2005.412658233993,60.308,18701257,2234.820827
"Yemen, Rep.",Asia,2011.4255124265749,62.698,22211743,2280.769906
Zambia,Africa,1948.717056393897,42.038,2672000,1147.388831
Zambia,Africa,1960.0608239464204,44.077,3016000,1311.956766
Zambia,Africa,1966.171019065831,46.023,3421000,1452.725766
Zambia,Africa,1966.4462061947079,47.768,3900000,1777.077318
Zambia,Africa,1972.4774140591205,50.107,4506497,1773.498265
Zambia,Africa,1977.4762708936832,51.386,5216550,1588.688299
Zambia,Africa,1984.373836399366,51.821,6100407,1408.678565
Zambia,Africa,1990.5531041448155,50.821,7272406,1213.315116
Zambia,Africa,1988.9224105443566,46.1,8381163,1210.884633
Zambia,Africa,1998.715704739026,40.238,9417789,1071.353818
Zambia,Africa,2002.8935658248888,39.193,10595811,1071.613938
Zambia,Africa,2003.811245686336,42.384,11746035,1271.211593
Zimbabwe,Africa,1949.4661441313635,48.451,3080907,406.8841148
Zimbabwe,Africa,1955.918813477241,50.469,3646340,518.7642681
Zimbabwe,Africa,1966.6195370361413,52.358,4277736,527.2721818
Zimbabwe,Africa,1970.258483405257,53.995,4995432,569.7950712
Zimbabwe,Africa,1974.056134949664,55.635,5861135,799.3621758
Zimbabwe,Africa,1977.6649792799637,57.674,6642107,685.5876821
Zimbabwe,Africa,1978.118746355025,60.363,7636524,788.8550411
Zimbabwe,Africa,1991.6086466538275,62.351,9216418,706.1573059
Zimbabwe,Africa,1987.9048920728928,60.377,10704340,693.4207856
Zimbabwe,Africa,1998.7362889907074,46.809,11404948,792.4499603
Zimbabwe,Africa,2002.56708513653,39.989,11926563,672.0386227
Zimbabwe,Africa,2005.3377204966887,43.487,12311143,469.7092981
